subclip,w-axis,x-axis,y-axis,z-axis
00059-08,2.9268644641921018,6.729053759076344,2.197355202112625,2.779924099739037
00059-09,0.19979994035690146,3.1029019222192207,1.7514332648239297,3.229069247357282
00059-10,0.26082130593738234,0.8905536747189947,0.9806567778672286,1.585896113798152
00059-11,0.18461359444087438,0.5226212300765395,0.6518362910797388,0.7467753388258793
00059-12,2.2462307746802783,4.706243282376079,1.7786081390293462,2.4491496299136664
00060-01,0.21666687754340916,1.945423959196937,0.6281097743235189,0.22703860881072255
00060-02,1.3502360704940761,5.947255698322807,3.190425040017988,0.7201741734117589
00060-03,0.7066486681962691,3.0700077973323974,2.239501225187603,0.4807064414864034
00060-04,1.0128836068357199,1.5754778362485589,1.916170800672144,0.43060039522124993
00060-05,0.3284963313478152,1.1860224620707056,1.0869762854748666,0.30992412889851134
00060-06,1.3784354376889374,1.9647078590814524,3.6607327800793854,0.5923944425186254
00060-07,1.889149673766061,1.1121381712615013,1.6139887164227484,0.17633895802529484
00060-08,1.7885617628029364,1.6083276977912595,3.064110150497238,0.5020793933882941
00060-09,0.1968746501384561,0.652708114487666,1.0290932616543138,0.5829063872013858
00060-10,0.7557437950469176,0.6997397947574477,1.1744065119797023,0.5071193004719671
00060-11,0.9650236872390991,0.9232115327518229,0.2949407894816374,0.37235031108894107
00060-12,1.1397976364283848,1.2190918060558271,1.0054386448086297,0.46062903933023
00061-01,4.14476659520633,7.745866934273674,1.2105090427992367,3.0893818498410286
00061-02,4.264392645195046,12.574166993213032,1.9919107754239465,4.039885000616251
00061-03,3.2948634829666186,10.80207719596526,1.6125830495485793,2.380961904683099
00061-04,1.6289640389514954,3.248370811014321,2.280184351421552,4.330973827473219
00061-05,3.3067209624482445,7.820771298769056,0.8557381180278001,1.0045506909556918
00061-06,2.969047070700052,4.805791734706158,2.7948874578974428,1.1500945806049403
00061-07,1.4016334415340643,6.284756530822583,1.4553873741761711,1.190357262609919
00061-08,2.3083197661406487,9.508083097000323,2.423606423840639,1.0072120987176116
00061-09,1.1463149413501617,4.438764625861211,4.6737632256812205,0.640938639915338
00061-10,0.8395350915827202,2.9077544728751348,1.9708006861888976,1.8750715058687581
00061-11,0.25054029686775864,0.9026593801759942,3.662899833285785,0.14902094909640937
00061-12,1.9756942040644039,7.712733965126104,3.6822444580702487,1.8378842899278651
00062-01,1.3913084328144716,4.669407803996297,5.8359550201013874,7.073410518685897
00062-02,2.7235018210240702,12.431592541610433,9.134875685093517,12.646489291515456
00062-03,2.9705597508630865,6.045086661162734,5.529530947661803,3.4912027598382513
00062-04,3.1338708243017703,5.318746544027019,6.064658467527343,7.6279600609318665
00062-05,1.6068950718453143,4.008079601981938,4.95219440814555,2.018385039177932
00062-06,5.63460454050773,1.4416999906519403,3.139493145207444,3.2870244609699695
00062-07,5.750832455709626,4.115734792192328,2.5148600544307937,2.3751913496196164
00062-08,3.906808366942202,6.920596294172804,2.6427983074858092,2.456234790823534
00062-09,1.7724182634629406,1.3316184083231035,3.7060839001020507,0.8149025321661933
00062-10,0.23219500146161182,2.6033263233151214,0.7339369718891822,2.1856830673294274
00062-11,0.3017501207205974,0.9029272400105024,1.9267117789974249,3.0715875132726786
00062-12,2.1384049792129507,4.959602698737206,2.1647519074574735,0.5904445460251837
00063-01,1.9591361536151544,0.7344649414313457,2.110295319725635,1.0245941930858706
00063-02,1.5064191109882863,1.7337351955786842,0.2493752729219906,1.6201704653731117
00063-03,1.0422906912915169,1.1272184314787224,1.4021862237961062,1.1189565234651313
00063-04,1.6606217458527646,0.37448663788075204,0.6728274289291857,0.9777600917489522
00063-05,0.8303617490750888,1.435587789936388,1.114245280008513,1.1509503698233576
00063-06,1.9001921993892497,1.2514467947948467,2.2027490968609724,0.43641180193798523
00063-07,0.4840511245695557,0.599870332795606,1.9070474182025212,1.0700507781337862
00063-08,0.4941901697487181,0.6685608240624362,1.1382816795141448,0.8169553350489112
00063-09,1.3341035541078046,0.9598192631037817,0.6484811678115945,0.5379030327251851
00063-10,1.6014658505108383,0.3154461845273072,0.6672318888546748,0.20286610527297233
00063-11,2.276468531451398,1.2818688993419993,1.1190947400013083,0.5108763260814757
00063-12,1.2810554682994508,0.566740494547758,0.7046326414336707,0.27536760428594526
00064-01,0.5367233480514684,0.664311594849904,0.7967783088761652,0.6728718691403223
00064-02,0.6367623196356514,2.3336929027844464,0.9455398426195872,2.179302153566295
00064-03,0.8925037836929662,1.0371993239199628,0.8317988993451885,2.0110465337306684
00064-04,1.6087121042455306,0.9241950602179767,0.7487071915696892,0.7130642002995635
00064-05,0.9467426730093432,2.1076659770694457,1.072944483922653,1.660391236704821
00064-06,2.0717141906691694,4.024376144253726,3.0027484520701697,2.7037221089164016
00064-07,0.3788579228299015,1.6445286390499372,2.0441109484318525,0.9086262311142846
00064-08,1.5130166047945255,0.7134334662964356,1.6184309821378995,0.8620806524188084
00064-09,0.7016524634926979,0.5827710149934634,1.1713429850355201,0.4474875992906465
00064-10,1.1461196740298514,1.300467606683885,1.1671614249811322,0.623963166572436
00064-11,2.260927964810842,1.2887349690592385,1.1309772464623613,0.7136727991558888
00064-12,3.32828153739588,1.120556403452901,1.3676602654333645,0.6056119007965882
00065-01,1.407645681785942,2.3855957230544305,2.9147607558726265,8.996318439322351
00065-02,1.729554789263264,6.775228326915522,6.433681161066093,8.155652760774293
00065-03,1.136401475483631,4.58765563304766,3.969468682256443,7.9941941526105165
00065-04,0.5677072821422688,1.2597193118175185,2.677973616801567,5.454840191697881
00065-05,2.409493856496292,3.084438939051952,5.344330358323192,2.660251825568707
00065-06,4.884847286614206,3.9774017773217665,3.160125118820858,3.6439444455351175
00065-07,6.352127087742865,3.725665254210471,1.6040927728213188,2.5831913842904672
00065-08,3.675372913934723,7.4828954440537006,2.2236271649364303,1.6359180833213511
00065-09,1.9564112349311147,2.996889343661975,3.5123754903126847,1.2498921560450127
00065-10,0.44769208467288507,2.051866175454566,1.0792492684009587,4.467655379691751
00065-11,0.032931613753447345,0.9619398335065688,0.9054424106631693,0.6173261151869974
00065-12,3.8312762487223457,4.890251501434671,1.806615023576099,1.180183417331248
00066-01,2.0873373190551225,1.6672508965098778,1.1227741348930442,4.315574296397351
00066-02,6.9172338999654075,7.015668666585518,3.726267732656489,9.938177297301307
00066-03,2.9431985594533328,2.3186812435050945,1.595866751577475,3.8123458624248423
00066-04,4.410439364901242,2.7600435638386336,2.1138133845007845,3.337138766496762
00066-05,0.965535445105314,2.451563137304635,1.3276466294398188,0.8628209298864771
00066-06,3.3715086264337453,2.5224635959817716,2.1604093122111148,2.2166971915642617
00066-07,3.449284242938667,2.65931745961357,1.555443615223369,1.590328707270103
00066-08,2.6570544288715814,2.803018395060101,1.3813325259564158,1.1649288188151614
00066-09,0.687506833783516,0.8941807516388238,2.0596055213293156,0.8541422839725812
00066-10,1.8214415768951175,0.921231775337895,1.9011112282495637,1.945427018321403
00066-11,3.9163519392227593,2.3021789567218924,4.359782955380583,1.4381846790203716
00066-12,1.387272423957958,2.570439871726613,1.433544956123225,0.6262072206382916
00067-01,1.0809136231374623,3.635818947290757,2.956480857247604,1.9845432374766911
00067-02,4.680074729496621,4.044233999904668,5.670421126309581,4.861637366148242
00067-03,3.4655765588046132,3.010003409881409,2.2559284728651607,0.7112327952699397
00067-04,3.0534375311486848,0.8669838952102857,1.824058756548304,0.8975295116373229
00067-05,6.744507528990607,7.177810048889096,1.0320542726606787,0.9195821138025763
00067-06,6.053310485358921,12.356217473755596,6.737724722725861,1.7315698998716083
00067-07,2.251872761268406,3.8700491489145206,1.7060457200658434,1.961722619000095
00067-08,1.0537449828873258,2.553595731589454,1.2486908888152415,0.862843129399194
00067-09,1.2422295124853677,1.2510236367177336,1.2823302475307197,0.9340188365635131
00067-10,0.7349188236558324,1.1149148070003927,0.756560797106187,1.9138980860527097
00067-11,2.5035090835084675,1.0827859819356798,1.831654175730984,0.3946996816286873
00067-12,2.064096853357681,3.5560783353627863,0.728564589305357,1.0566560412388706
00068-01,0.6916292177497144,1.735739362985468,0.5966167202724824,1.1293392838427112
00068-02,2.4086109248501515,6.014491733340191,3.283750764207536,1.4288585341448796
00068-03,1.2134707401797564,2.625522857363502,1.516588898907648,1.1450940109919632
00068-04,2.6439240698288957,1.441774455736666,1.1080306296315323,1.1647355749703387
00068-05,0.6427486192440536,2.1543762188423465,1.2622598110323358,1.4028321123593512
00068-06,3.2114113288737864,0.6366615145014065,2.126509717715562,1.9075011102683925
00068-07,1.7292968127417272,2.206887998679888,1.9235266779241915,1.0013452018533537
00068-08,0.9473911286209904,2.1135986228550645,1.7124009669211457,0.97308044834914
00068-09,1.2023855906277705,0.9451563644677887,0.7856665066030284,0.38237494875065187
00068-10,0.8379951504957937,1.3006009818834305,1.6810127511774984,0.7586083639870748
00068-11,1.2559692916107013,1.1786119490623075,1.4959541823469173,0.5392671899078922
00068-12,3.2298914714817086,0.7012355592652522,0.9525412459860225,0.5377157184714884
00069-01,1.1052937742166964,1.8503424944274152,4.272329331999689,0.30834155173603245
00069-02,1.2693774200607135,2.468694932966036,2.9841473744452762,1.111005177102863
00069-03,0.93323271712361,1.1099218518185179,2.197743326134301,0.8591015920631576
00069-04,1.5108365787283304,0.7986629447507378,0.9199869093662218,0.4910422055960469
00069-05,0.49546968785715284,4.65025576772936,2.7284049052598465,0.5820545319101703
00069-06,1.2738168449786313,10.232546597344744,5.101148237972813,1.8489562515091724
00069-07,0.5090816055888985,1.535853867951752,2.0993285161251025,0.5825799979779687
00069-08,0.4785864432693829,0.44160706360677116,2.0924713184583514,0.4191299671920109
00069-09,0.6463135726443298,0.5381799312116354,1.7796114883082885,0.2763334925903039
00069-10,1.6789830119974352,1.7546141067455248,2.2977298682663108,0.759109450491408
00069-11,2.381434951306351,0.8888383882312426,1.3377824381725774,0.48154005790779775
00069-12,2.930679580123518,1.199081062495567,1.5730596946817326,0.5326602589121759
00070-01,1.060498520178746,1.5899046373821248,7.378860359539018,1.3026763943981476
00070-02,1.6755584817198172,0.8511909455978938,7.6478737415213445,1.697096012366855
00070-03,1.490687175384741,1.4176968376676566,3.617416536824784,1.1788767083500509
00070-04,0.7057894612454445,1.2459869307706362,0.9986914155005859,1.3603278787260575
00070-05,1.0735699527536005,2.2265169872679995,6.139988021487846,0.4364211897109405
00070-06,1.727280984706874,3.5441615903070796,5.802684557211469,0.5834247645073612
00070-07,1.6064263696070213,1.5414037631267332,3.683915652733009,0.39298349896092805
00070-08,0.4222100020738716,0.523577439090683,4.574678224331026,0.7633315554369692
00070-09,0.6474155050011791,1.3070752164135728,6.090035508904735,0.4255897871470166
00070-10,0.36046215527841113,0.42470209752114696,4.294683324864677,1.1890126237841674
00070-11,0.35504795983413273,0.5572632375928495,3.528539832190874,0.3090406260866151
00070-12,0.7881490907334999,0.713936424060239,5.5446543023368795,0.45295174704645597
00071-01,0.8014754199685622,2.0866546346020844,0.29463920570578395,1.0320575605726925
00071-02,7.105269983706371,6.539145502345778,3.125606020377189,3.2078831651790867
00071-03,2.2546025513418786,4.928449944701452,2.3144190995442773,0.9974025052931534
00071-04,3.9834664116840535,4.80811436551551,2.024644976979129,0.5082682270513019
00071-05,1.1261600600289277,2.2732059510305738,0.9402445306848147,0.7695864155200205
00071-06,2.5605167862567075,1.5101710311503642,2.5450854125168165,0.86513917240941
00071-07,2.153088415240634,2.263869204397009,2.488196327889505,0.6899782563855142
00071-08,1.9716668597855087,1.8967951856172243,1.7354622267870357,0.8328827150281479
00071-09,0.7276930740097384,0.7322315768371873,1.6181139922169785,1.2679114718706672
00071-10,3.0281868604851296,1.8506313895896784,2.8834246807669714,0.8703361008459638
00071-11,2.8971162411198,2.2964486101215886,1.307754526180343,0.8403104096888504
00071-12,2.4254332809168817,1.7442966056700784,0.39393851962207993,1.0136657119975772
00072-01,2.0073533825343763,12.066449311450796,3.294984655948633,4.807709967970136
00072-02,6.553581377455527,20.111537431615908,11.222214236912068,16.87565145526164
00072-03,5.583039235059389,21.532597643116677,6.741686466943212,10.390866887467407
00072-04,1.7744813204718877,5.211267363940351,0.6030345813458629,5.061844759047938
00072-05,11.465639667784147,19.825278379974854,5.517193935106698,3.061010108550994
00072-06,6.186796065445084,17.664013945503676,9.42889516009667,1.7186289700167778
00072-07,1.585466826707458,6.569753062292284,3.533213134825027,3.4315449325893868
00072-08,2.691699945319702,5.932752522472613,0.41230355578942646,2.6009305960766422
00072-09,0.8352444610434088,4.3336712586220445,2.0625978740867668,1.7940025465762313
00072-10,0.441278059160118,2.5442591697986496,0.7214923422524974,3.2858408251023015
00072-11,1.1598488932763922,0.783718486726232,1.1918484079690774,2.6488132708980103
00072-12,0.6092324427086002,4.979153601941152,0.2622471331416517,2.2575555379891252
00073-01,4.373991906926668,3.1402060558963725,2.641064301978313,3.492220546277554
00073-02,2.7939411185507246,8.476153259048246,7.2043312482444835,6.196599152694465
00073-03,1.7544690856131984,6.602787840785117,3.570146113786684,2.542958858845576
00073-04,0.6233220336192004,1.5998496811945835,1.0895940423805923,4.0362654454034015
00073-05,2.4471197791971258,7.9994957251046594,1.7556000210247107,2.117750758856435
00073-06,3.021354008253423,9.68203006772834,4.498923961179722,1.9047482605145802
00073-07,1.8948002643650477,2.710670973871528,0.9581558719625327,1.737001088292849
00073-08,1.5888314095480058,6.571992671146332,0.7259058537840976,0.7019262411472839
00073-09,0.8457426588325938,4.15853621396742,1.9524730149014027,1.9506649696358622
00073-10,0.2754601878887214,1.0533865431608769,0.9539408243793536,0.3200541410667469
00073-11,0.11250556866039664,0.23377636827791445,1.6302556680261562,0.7117475049935685
00073-12,1.0853918330779753,4.220290341488117,1.3651360229481333,0.7210689483162861
00074-01,0.8726758974111956,0.3309511205242291,1.5484449893705836,0.8055107481267845
00074-02,1.2698836010229628,1.6920719828037278,2.5595285632720857,0.8136642356489432
00074-03,1.9593802989341742,0.6087876850016646,1.6456081242540284,1.2354621786717803
00074-04,1.7053168664951794,0.569701839975304,0.898966609728286,0.9069143848813084
00074-05,0.6181382197003557,2.0688559452414244,1.848976172079579,1.5669000730498182
00074-06,2.710723703813689,4.35611434110073,2.9555869800247008,1.967417404662736
00074-07,0.836997831568644,1.7034019740030852,1.49821975116137,0.5148001756010575
00074-08,2.0835409730472225,0.7187219683565964,2.233554338535625,1.089697872840413
00074-09,0.9693654598569297,0.46370655335437244,1.0757733545810155,0.401011575672584
00074-10,1.463650684566232,1.681767102700894,2.3667167524881805,1.1958441982620047
00074-11,1.7203799357621659,0.9006130136549223,0.8513071079716353,0.7429532703113682
00074-12,1.9282490266511343,0.9091065509900751,0.8690650754695035,0.42956703127042717
00075-01,0.35521483692747413,0.7066279513638394,0.8444685683014447,0.1359032630099786
00075-02,1.5081819997199235,2.999352038490116,2.399259677438398,0.48330014074289146
00075-03,0.41833882013181173,0.7220257020452704,2.0041456830308215,0.2518389819116613
00075-04,0.6369003735915533,0.46797084351234053,1.6125179570718324,0.08980671771848339
00075-05,1.3376223097694586,0.6001773369194585,1.7511718241111967,0.9381362616540961
00075-06,1.1401221012849483,1.1788936166729498,3.175976073879059,0.7904130695933221
00075-07,1.0704276321841653,1.8153840846999851,1.2268913614169947,0.4372074097116763
00075-08,1.3050896230508973,1.0247014234835716,3.314080261422932,0.5673149101021141
00075-09,0.2578043274312593,0.8707034669113459,2.070060917307093,0.36751046824603506
00075-10,0.5202609228949183,0.5477980135054064,3.252748726462728,0.5746094205901078
00075-11,0.4826519373894037,0.5206090138466049,1.8646055609631724,0.35012996415932096
00075-12,1.6512480136132983,0.6674077678963298,1.0553749848085228,0.34039139240131233
00076-01,1.4324816594741516,4.242941669220529,2.3458386234432727,4.529045052121185
00076-02,0.7403674128906772,6.202913535740255,2.2927149671001206,1.777252405052636
00076-03,0.7845305555318599,4.074745642474516,3.0755318802027327,3.3293976096201963
00076-04,0.4817797989100348,2.9309981667314675,1.840983409581509,2.949526554605247
00076-05,0.4810215064205822,2.937976590472354,2.4157265809964548,1.5783590265620133
00076-06,1.9500054753431684,1.1792161176980853,0.7520438663785536,1.1038425768052553
00076-07,1.4489831893050398,2.7016876927393354,0.7733176826061612,0.8470476991003204
00076-08,2.303115701118365,9.268016960157581,0.45802397845534376,0.7035146642644758
00076-09,1.4372455190291062,6.560856156854249,3.3545277312908723,1.6358556393334274
00076-10,0.25337846904138583,1.7630872952234562,0.9531083086838259,0.904436790924589
00076-11,0.410351634594968,0.6656113544898548,2.6570121859336826,0.6247450604807984
00076-12,1.1829632459361572,5.794319153904984,1.6102511436687759,0.5672708170722999
00077-01,1.4714701187221795,0.3492156851952206,0.9199019134341281,5.6305056228197605
00077-02,1.331248808265735,6.843811742838923,3.2961881710453613,8.526232070019336
00077-03,0.5455740627781437,0.9687362087878808,1.1991949814741785,3.403323229435696
00077-04,0.9761342734180438,1.8216123383185487,1.1660260629816548,7.603243334885616
00077-05,1.003294603480329,2.730631192936144,4.416185354164198,1.9020908549469078
00077-06,1.0009235682917341,6.3908239086941965,1.0357954460816094,3.9693594575243534
00077-07,0.6900747299001818,2.3371477708755446,0.7113565199024043,4.17617929758205
00077-08,2.840826082083124,3.699341236142509,1.4775149805176384,2.078688301456374
00077-09,0.8811752317207285,4.21696417601141,0.9624407497254786,1.0875056322830225
00077-10,0.10574130579514963,0.7936826330963593,0.9101316050722523,0.44839360498637526
00077-11,0.24950438519222162,0.2927230056929961,1.6247079644568514,0.18612010217741276
00077-12,1.5532472291924002,5.198713993587179,1.6963728203640778,2.06075944800606
00078-01,0.9631695218333518,0.5753801528500057,1.759746619938556,1.6707690861101099
00078-02,1.4834440806200202,1.6148557254621938,1.0010076920009936,2.4624494018806162
00078-03,1.1332779753472932,0.9450096792387594,0.5504337932662833,1.54789932580251
00078-04,1.7899922891155913,0.5047911593973157,0.432579473100475,1.2601273449215982
00078-05,1.6136164057654128,1.3769452333398333,0.9274182331477653,1.3416019930300038
00078-06,2.3385178864406986,1.937675192859083,2.9782898047162667,2.5583453530143183
00078-07,0.6308686935956735,0.9970541873858835,2.4130808463643776,1.3291286461813325
00078-08,1.005832774954344,0.6350586321901533,1.1284891200550897,1.709000566721085
00078-09,0.973463443613861,0.6407838012303553,0.606856794726822,0.28025879902919903
00078-10,1.0205350640388968,0.9375465621734625,0.7896889183981712,0.7355937520597052
00078-11,1.5963753541258323,1.1888508600887637,0.7844152803055581,0.3396772829200236
00078-12,2.066892654159589,0.7004100015930665,0.9646207630626434,0.8026905288016886
00079-01,5.962889067839278,2.8564607960197868,5.355916756405212,9.758976397460044
00079-02,5.185677536081364,6.348073641409663,10.09018811869649,14.224152913063499
00079-03,4.285426788161773,6.414159013835758,8.26836742128415,8.815199699326218
00079-04,0.8030154048618783,1.3585506096461053,5.178664514454855,5.466743288638539
00079-05,5.038664273110097,2.7446314460880314,6.306064861184675,1.4963287701280088
00079-06,4.2519498058996765,3.4854578396771076,5.476250019065284,3.98861912362938
00079-07,1.2680750920535742,6.110621435257852,3.9708570909918803,4.7117276238046655
00079-08,4.87202696318145,6.5518165530745875,0.9040478814958054,4.329508272576584
00079-09,3.217949201781657,1.9828896214793303,2.961835952068232,2.062989490185728
00079-10,0.41770616205479705,3.3337730641893044,1.5243216906231227,4.3499991901347785
00079-11,0.8050465999404245,0.5434230078581549,0.5932660032849602,2.22984302463835
00079-12,1.3000833543004664,6.883517796775578,0.6434890203653477,3.565817528655752
00080-01,2.3307065602411257,2.4731664869183168,2.6773905286401125,1.569800476532671
00080-02,9.397176883714339,1.744190359390408,8.551335586317999,9.008032283710797
00080-03,2.77537131307786,1.910148865799724,1.7667081346648528,2.5975235945016584
00080-04,5.4723216298153305,2.146906179703037,2.5885524249074057,2.501483881565849
00080-05,3.3825474079849034,1.7943691652905436,0.5587032635645561,2.396678073782446
00080-06,5.217629710181659,3.714763871732105,5.175897628911435,2.4069305156407306
00080-07,2.101287705410999,8.549579116874778,1.7890112732094843,3.58046888165907
00080-08,2.4338578578295977,1.9375851712529273,1.0212557594305514,1.2091943146074065
00080-09,1.7528484486519345,1.5372889214403378,1.1755125630873182,1.0814065742823025
00080-10,12.557838255713495,2.8684601104334786,0.8247822943793722,9.691642183561251
00080-11,0.9497534846365726,1.3961970052819606,1.1938887963481972,0.732803995192135
00080-12,3.8577494613636856,3.3298488786409663,0.7544466580375289,1.0485917019848474
